id,name,artists,release_date,popularity,duration_ms,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
4kjNgtsElZXRJ4WcRPyYzi,"Ah, Maria",Ekmek,2011-04-06,19,250786,greek indie,0.463,0.826,4,-6.236,0,0.228,0.435,1.26e-05,0.303,0.721,162.687
5ti9S7DWBEe4LPpqODp9h8,Ekdromi,"Dimitra Galani, Efstathios Drakos",2016-11-18,37,251254,"classic greek pop, entehno, neo kyma",0.459,0.467,0,-12.487,1,0.0446,0.288,0,0.144,0.323,143.651
0zYbvFzBcoSUZKqXZbO8RX,Αύρα,Δημήτρης Παναγόπουλος,1988-03-15,29,206973,,0.454,0.449,4,-7.5,0,0.0341,0.835,0,0.112,0.627,172.887
1WJ2CQtAMHNXiqxKwKc6g3,Oso Me Malonis,Imam Baildi,2014-01-01,12,216218,greek indie,0.628,0.706,7,-4.742,0,0.0298,0.0125,0.00621,0.0552,0.901,95.04
7dU56Xw5MiavUwEq9Rc8Ks,Kapou S' Eho Xanadi,Eleonora Zouganeli,2019-05-13,28,193294,"entehno, laiko",0.487,0.885,2,-5.231,0,0.103,0.0658,0,0.0961,0.349,175.82
7E5NIwNjxj34YsZIlUUYez,Laos Ke Kolonaki - Live,"Gadjo Dilo, Meri Lida",2015-04-27,21,192679,greek swing,0.58,0.745,0,-5.808,1,0.426,0.758,2.16e-05,0.922,0.755,111.689
2RSL9NLau8PIKKTj9i7lb4,O Fygas,Ekmek,2014-11-05,0,235070,greek indie,0.642,0.705,4,-5.474,0,0.082,0.31,1.41e-05,0.0708,0.758,161.778
2Po05NIcu46HAEbS1j57li,Den Zitao Polla,Maraveyas,2007-07-20,41,200520,"entehno, greek swing",0.726,0.624,9,-8.439,0,0.155,0.84,4.33e-06,0.348,0.559,90.017
1NnpYMAbbHePXRGSwBhqML,Na M' Agapas (Gente Que Si),Trifono,2008-01-01,0,325986,entehno,0.59,0.62,11,-8.99,0,0.213,0.178,0,0.0572,0.519,79.846
3zPN9fDSMGdwLSpdTJMGTK,Mourmoura,Imam Baildi,2014-01-01,17,172296,greek indie,0.648,0.706,0,-5.214,0,0.0302,0.0328,0.012,0.143,0.472,146.994
6otHefkpXkZOSv43w7kjHo,Welcome To Greece,Maraveyas,2009-01-01,21,214907,"entehno, greek swing",0.747,0.47,9,-7.843,0,0.117,0.173,0,0.084,0.516,104.917
4WnpZDszwcZuvbVWNnZkpR,Kokkina Gialia Ton Emigre,"Stamatis Kraounakis, Hara Aggelopoulou",2007-01-01,8,264213,laiko,0.478,0.827,9,-6.648,1,0.0407,0.00823,0,0.228,0.384,123.068
0OMRx7dEfGjnZAU7Ji84V0,Gates,"Gerasimos Evangelatos, Kostas Tsirkas, Natassa Bofiliou",2005-11-01,9,231736,greek swing,0.602,0.439,9,-7.713,1,0.0389,0.616,7.2e-05,0.107,0.405,159.955
6JkCzA3arBZKLhnCaUdoDg,H Stigmi,"Monsieur Minimal, Dakis",2017-09-18,27,255652,"greek downtempo, greek indie, greek indie rock, greek swing",0.598,0.684,1,-6.37,0,0.032,0.104,0.0011,0.193,0.663,124.023
3Xw0qOQ8KEX29XYpggHgKZ,Poso Lipame - Remix,"Sofia Vebo, Imam Baildi",2009-01-01,7,258079,"greek swing, rebetiko",0.696,0.394,1,-7.454,0,0.0902,0.0554,0.0194,0.0992,0.543,82.643
4CgMAGfaMycuMBq7lBdYW8,Olo Afto Pou Pote,K. BHTA,2007-10-11,33,270426,greek indie,0.659,0.806,11,-5.286,0,0.0323,0.0874,1.41e-06,0.54,0.48,122.007
1bwWAbq8ACm3Up9XVUtgxT,Ring Of Fire,The Burger Project,2009-12-11,10,229160,"greek indie, greek swing",0.581,0.66,0,-7.465,1,0.0844,0.503,0.00405,0.252,0.832,187.88
18Bau8HGDak7DbMVejrbwS,Fake,Raining Pleasure,2001-11-28,25,245666,"greek indie, greek indie rock",0.396,0.829,2,-6.855,0,0.0435,0.0203,0.0559,0.59,0.623,148.073
47ciUeFzeXCkEdtHxm6xED,Fevgi I Zoi,"Stathis Drogosis, Yiannis Kotsiras",2017-11-24,21,227868,"entehno, greek indie",0.651,0.681,10,-7.106,1,0.0307,0.0238,0,0.148,0.45,124.965
5P6lMhqjbMsK8acmGVe30U,Ta Mazepsa Ta Pragmata,Vasia Vougioukli,2018-02-26,0,184067,greek swing,0.674,0.727,8,-9.165,1,0.0643,0.341,0.00159,0.0734,0.552,117.987
3HtRvHzDy2KHlpXTIu3WBa,I Agapi Zi (Shoes),Trifono,2010-01-01,21,175626,entehno,0.721,0.849,6,-3.712,0,0.0301,0.239,0,0.137,0.864,124.983
1ZsM2BKXYt2X9PlgBWb4YJ,Pasta Flora,Monsieur Minimal,2010-06-07,22,255013,"greek downtempo, greek indie, greek indie rock, greek swing",0.628,0.742,2,-10.612,0,0.0319,0.392,0.00757,0.131,0.659,150.02
4Os8DNgIyOAezmCyHOB6Ja,Akrogialies Dilina,Imam Baildi,2011-11-23,0,224040,greek indie,0.75,0.685,9,-6.445,0,0.0361,0.764,0.795,0.326,0.823,125.045
5YsSz8L4PpfJXQnkafiuBy,Alantin,Mirela Pachou,2014-09-05,0,193173,greek swing,0.754,0.683,11,-7.172,0,0.0416,0.21,0,0.0446,0.805,107.471
18CXGxSuMmZhE6SQEtIYic,Ola Moiazoun Kalokairi,Melisses,2013-11-01,45,180733,"greek pop, greek trap, laiko",0.628,0.734,0,-6.602,1,0.0366,0.156,0.000101,0.292,0.805,98.007
2SjhXm6WR8ThnAaawEJbGt,Esena Pou Se Ksero Toso Ligo,Les Au Revoir,2017-05-09,0,211640,greek swing,0.664,0.571,9,-9.296,0,0.0272,0.34,0.00261,0.109,0.703,138.012
2ereFzCiU8sscNbDRh71cH,Prosopikes Optasies,Haris & Panos Katsimihas,1985-04-01,34,163173,"classic greek pop, classic greek rock",0.582,0.724,0,-9.036,1,0.0381,0.39,1.08e-06,0.0681,0.655,89.624
4g5ebghFb29Ltygfw8NzT1,Esu Eisai I Aitia Pou Ypofero,Crime Swing Investigation,2015-02-24,32,184613,greek swing,0.582,0.462,2,-7.636,1,0.0507,0.498,0.00968,0.0964,0.7,199.791
2ofqlc817VF1jRHzhievza,I Mpalanta Tis Logikis,Ekmek,2011-04-06,18,218600,greek indie,0.641,0.8,3,-6.516,0,0.071,0.304,0,0.115,0.85,94.061
3TYd1OAj7M2sjfnqKtIWam,To Provlima Mou (Is' Esi),Eleni Tsaligopoulou,2009-02-19,23,210386,entehno,0.602,0.854,6,-5.804,0,0.0767,0.297,0,0.165,0.812,160.975
4vs7AkZvFE3T87rdfQEvVA,"Parla più piano (Love Theme from ""The Godfather"")",The Speakeasies' Swing Band!,2015-03-20,51,291626,"greek swing, modern swing, swing, swing revival",0.606,0.57,7,-7.808,0,0.0435,0.836,5.33e-05,0.348,0.613,96.095
32zQLTcBHBdnArkQKQPyVE,Den Thelo Pia Na Xanartheis,"Michalis Hatzigiannis, Glykeria",2009,7,183426,"cypriot pop, greek pop, laiko",0.64,0.932,9,-3.648,1,0.163,0.285,2.42e-06,0.1,0.728,119.929
2sgkAM2vb8eQKJZG49F92F,Kai Lege Lege,Koza Mostra,2013-03-22,17,263962,balkan beats,0.566,0.834,5,-4.521,1,0.0377,0.00163,0,0.134,0.94,148.061
575rOCFfkUedVm3I1xbx31,Etsi Oi Meres Pernoun,"Fotis Andrikopoulos, Dimitris Karras, Maria Louka",2010-10-04,28,164253,,0.744,0.577,3,-8.106,1,0.0455,0.85,8.33e-05,0.126,0.631,96.12
6h3N6CovD5sv6cgWosQLjz,Lavirinthoi,"Pavlina Voulgaraki, Bampis Stokas",2014-11-13,32,208746,greek swing,0.518,0.46,9,-7.311,0,0.0291,0.358,1.67e-06,0.153,0.565,151.96
64g3FMehfJ726ftj3kFyaW,Magissa Nyxta,Ekmek,2017-11-02,0,231983,greek indie,0.548,0.586,11,-6.864,0,0.0381,0.0101,2.28e-05,0.168,0.729,135.946
6Uzsto2QOPuZLQcBuqsN1P,O Imnos Ton Mavron Skilion,Onirama,2013-01-01,8,289440,"greek pop, laiko",0.243,0.953,7,-5.619,1,0.0571,0.013,0,0.0971,0.866,179.715
1VYMtybb8JqpO7SpvOqwdG,Na Me Thimase,"Melina Mercouri, Mikro",2014-01-01,25,248800,greek swing,0.592,0.683,11,-8.114,0,0.0279,0.0657,0.364,0.145,0.476,96.038
4obap9VRxRnZLt0Ewloi8R,Serenata,Andriana Babali,2005-01-01,18,224640,"entehno, greek swing",0.785,0.68,1,-7.591,1,0.0795,0.133,0.000559,0.109,0.498,114.957
0xObEWQF3anKlpPEvp2uPn,Oi Thalassies Sou Oi Chantres,Les Au Revoir,2017-05-09,0,203855,greek swing,0.756,0.774,0,-7.234,0,0.027,0.142,7.71e-05,0.0813,0.918,125.016
2uzafCUYWw4yUtRhZ1zynO,To Kalokeri Efige,Maraveyas,2012-01-01,33,266093,"entehno, greek swing",0.601,0.614,5,-6.376,0,0.0403,0.651,2.96e-05,0.307,0.869,96.064
3zN61JnNBakyqZ4vpXi2aS,Polles Fores,Les Au Revoir,2017-05-09,0,171378,greek swing,0.708,0.854,7,-6.425,1,0.0459,0.144,1.04e-05,0.0684,0.851,98.021
6ANxRwtsPstfEOxXW1CHRc,Ligo Chroma,Mirela Pachou,2018-03-14,0,192950,greek swing,0.586,0.773,4,-5.577,0,0.041,0.00422,0.00232,0.0924,0.58,137.004
6fiaFU2kbVeWbfIeVPkeeK,To Diko Sou Pepromeno,Eleni Tsaligopoulou,2009-02-19,21,206680,entehno,0.661,0.72,7,-6.625,0,0.03,0.585,1.65e-05,0.183,0.668,97.004
0hImIya6euA5qO3V0ptyLM,Argosvinis Moni,Imam Baildi,2014-01-01,31,225258,greek indie,0.725,0.715,4,-4.511,0,0.0332,0.0803,0.0312,0.0437,0.877,125.039
3uSaCQOMVLgCkkUbclH6Fu,Pame Mia Volta,Mariza Rizou,2016-10-12,0,199382,,0.733,0.254,3,-12.506,1,0.033,0.838,6.63e-06,0.112,0.594,134.124
21pJFE2r0peAfUcm6vHBI2,Pame Mia Volta - Monsieur Minimal Remix,"Mariza Rizou, Monsieur Minimal",2017-03-23,0,209664,,0.796,0.721,8,-8.731,1,0.0353,0.0791,0.00137,0.112,0.878,133.999
1I85lQ59NoBz79Lk87i3hH,Ela Sto Oniro Mou,Harrys Katsimichas,1992-09-04,0,220106,,0.514,0.576,7,-11.753,0,0.043,0.472,0,0.177,0.633,84.034
05phmsBxZakU2lMaPZX7rK,Partides - Live,Maraveyas,2013,19,160813,"entehno, greek swing",0.454,0.831,7,-5.244,0,0.105,0.9,3.73e-05,0.585,0.821,183.741
5sMAtZN91KTAfPdn1d8jXN,O Pasatebos - Remix,"Manolis Hiotis, Ioanna Georgakopoulou, Imam Baildi",2007-01-01,31,292267,rebetiko,0.622,0.896,6,-4.2,1,0.25,0.344,0.000503,0.81,0.553,86.93
5d9wVf0xCuSTnLUzpsu2rD,Edo - Tropical Remix,"Monsieur Minimal, Marina Satti",2018-06-18,25,391377,"greek downtempo, greek indie, greek indie rock, greek swing",0.602,0.464,9,-10.435,0,0.0286,0.331,0.334,0.115,0.231,99.974
2w8KKAMvOrNceNpQSWH3DU,O Bastardos Gios,Fivos Delivorias,2015-11-23,0,290933,entehno,0.596,0.737,0,-7.415,0,0.0636,0.000515,0.402,0.132,0.713,108.051
1hiriMEKwL0t4VwT0aGOsP,As Erhosoun Gia Ligo,"Dimitris Kalantzis, Athina Routsi",2016-05-30,0,238811,greek swing,0.718,0.608,7,-8.685,1,0.033,0.617,0.00074,0.314,0.781,132.502
1CmHIlutM5gz3oDgpqrI0E,Love Story,Monsieur Minimal,2008-11-04,40,212573,"greek downtempo, greek indie, greek indie rock, greek swing",0.619,0.725,0,-6.972,1,0.027,0.171,0.675,0.128,0.608,150.091
03vREY1vkiYbVLU894X2Qq,Varka Sto Gialo,Maraveyas,2016-06-17,12,186155,"entehno, greek swing",0.65,0.745,3,-7.473,1,0.0688,0.803,0.000593,0.226,0.888,154.528
2csr00mS8yTdC4MwAEcg7k,Ochi Den Tha Boreso,Mariza Rizou,2016-10-12,0,157930,,0.698,0.569,1,-7.407,1,0.0501,0.314,0,0.0443,0.777,99.815
37wpH8D4sy8pDzCASxvbiH,Mia Vradia Sto Louki,Haris & Panos Katsimihas,1985-04-01,42,191346,"classic greek pop, classic greek rock",0.516,0.546,7,-9.114,1,0.0321,0.666,1.58e-06,0.0888,0.493,83.234
0jPcS9VTo6bAt8xn1ZhwMi,Samba Gia Ena Asteri,Los Mujeros,2015-06-21,13,244036,greek swing,0.588,0.814,7,-6.597,1,0.0596,0.0106,9.46e-05,0.158,0.801,119.566
7i34Ns57Uh9NaVMkCIq373,Ta Isicha Bradia,Gadjo Dilo,2015-01-13,0,209000,greek swing,0.498,0.433,2,-8.461,1,0.0339,0.725,0,0.139,0.579,129.436
10S3WYybVM5Bj1lgwc4gwR,Brazil,Exis,2011-08-05,0,241600,,0.482,0.78,6,-7.074,0,0.0546,0.000763,3.96e-05,0.225,0.585,129.917
4oZJOaex6dPLcldphvKhI2,To Periptero,Fivos Delivorias,2015-11-23,0,250178,entehno,0.821,0.615,5,-8.014,0,0.0444,0.0273,0.0026,0.375,0.938,111.991
2LLRlFTaia7PDOrh2N9UK1,Dio Ginekes,Maraveyas,2009-01-01,28,200548,"entehno, greek swing",0.636,0.832,10,-4.081,1,0.174,0.595,0,0.112,0.944,98.809
1G4C88sMpBbfqsG4fNPIZu,Nychterini Ekpompi,Afroditi Manou,2007-11-08,22,184973,"classic greek pop, classic greek rock",0.766,0.844,9,-9.164,0,0.0276,0.037,0.0119,0.273,0.968,132.134
0MtSlGXhoJvJjANZqdeuvK,The Game Of Love,The Burger Project,2009-12-11,3,225733,"greek indie, greek swing",0.571,0.727,11,-8.184,0,0.0577,0.496,0.0601,0.123,0.737,134.048
2et7a286fIhj1HrGI3v6Ql,Agapi Pou 'Gines Dikopo Maheri,"Melina Mercouri, Papercut",2014-01-01,28,237266,greek swing,0.66,0.755,5,-9.258,1,0.0296,0.124,0.0923,0.212,0.54,98.035
7IO4f6duR399YoVt8elWY6,Replay,Mirela Pachou,2018-03-14,0,181930,greek swing,0.629,0.738,5,-5.734,0,0.0723,0.137,0,0.0741,0.581,88.923
6bVMB495Dj9XUH1fPYOiW8,To Psaraki - Jazz Blues,Nama,2009-07-14,20,209826,greek swing,0.654,0.571,9,-5.352,0,0.08,0.537,0,0.0858,0.65,184.062
4tgpKXOiX2afGnR7fihXkt,Argosvinis Moni,Imam Baildi,2015-06-12,0,222960,greek indie,0.716,0.784,4,-2.604,0,0.0341,0.119,0.0128,0.152,0.859,125.03
78XBDvMJHTPbLvCAzYoni9,Sto Vathos Kipos,Panos Mouzourakis,2016-02-26,14,275097,"entehno, greek swing",0.3,0.671,7,-4.16,1,0.0446,0.559,0,0.0824,0.372,174.773
2M1Epz1CUMP1RqfgMxsuRU,Stin Piso Tsepi Tou Blue Jean,Katerina Kyrmizi,1996-03-28,9,212106,greek swing,0.326,0.42,0,-11.54,1,0.0336,0.557,4.9e-06,0.0963,0.313,91.42
6mlRyPKzngRCN2T7TbXYhy,Giftaki,Penny Baltatzi,2013-11-01,20,254937,greek swing,0.623,0.678,7,-5.512,0,0.123,0.51,9.31e-05,0.0607,0.682,111.299
70Wq0fDJlrWTOkJDwekr34,"To Gamilio Party - O, Ti Ki An Symvei",Locomondo,2008-08-08,28,170986,greek swing,0.854,0.535,5,-8.753,1,0.062,0.103,0.000725,0.0621,0.921,155.017
4eu9oIKVIgJUmMeLctgZTH,Hara Mou,Imam Baildi,2017-04-03,23,259948,greek indie,0.864,0.677,11,-5.625,0,0.0309,0.126,0.472,0.239,0.856,112.011
5KDOsaEEVbRq2rTfmS10J7,To Psaraki,Nama,2009-07-14,25,203906,greek swing,0.656,0.845,7,-4.382,1,0.147,0.135,0,0.288,0.589,183.959
6rtefRk8mJkdvdDsYG9D1a,To Kalathi,"Penny Baltatzi, The Burger Project",2017-05-06,18,234760,greek swing,0.667,0.808,0,-5.134,1,0.0448,0.672,0,0.0853,0.885,99.971
5r5rnOzSuOKcGt1ve7Nemm,Ena Filaki Ine Ligo,Loukianos Kilaidonis,2014-01-01,27,154000,"classic greek pop, entehno",0.731,0.53,2,-11.393,1,0.0473,0.34,0,0.839,0.884,114.142
7Go7Y75JW9Kk1cQZNbNTxr,Pou Na Vro Ginaika Na Sou Miazei,Doros Dimosthenous,2016-10-25,15,163435,greek swing,0.558,0.716,2,-7.884,0,0.0838,0.607,0,0.102,0.774,107.275
0WqfWWVLY8tLgKmWpnc5p0,Logia Adallaxame Varia - Remix,"Marika Ninou, Imam Baildi",2010-01-01,16,221296,"greek swing, rebetiko",0.382,0.635,8,-7.474,1,0.0752,0.0918,0.905,0.137,0.0877,163.911
3e4H7apGkVIBXVxH41yaLJ,Beba - Live,Panos Mouzourakis,2016-02-26,7,85811,"entehno, greek swing",0.395,0.829,5,-3.404,0,0.0591,0.193,0,0.409,0.762,96.703
6cEbzxUwsbsWQtH4ZstR1k,Liquid Paradise,The Speakeasies' Swing Band!,2012-07-23,46,240053,"greek swing, modern swing, swing, swing revival",0.6,0.534,1,-8.264,1,0.065,0.774,1.19e-06,0.174,0.764,167.974
6MPQgCl1DEdKZ9fve43sWC,Roz - Live,"Panos Mouzourakis, Mariza Rizou",2016-02-26,18,183133,"entehno, greek swing",0.411,0.88,9,-3.547,0,0.0584,0.0799,0,0.956,0.655,103.937
6L9XfTHvhcixo3UjeegKtC,Μανταμ Σουσου,Mariza Rizou,2017-10-06,0,131506,,0.796,0.634,2,-7.315,1,0.0429,0.305,0,0.34,0.961,129.075
2vXNjRIq4485weJnIZQyuX,Kookoobadi,Marietta Fafouti,2019-12-07,23,227460,"greek indie, greek swing",0.725,0.716,4,-5.101,0,0.0279,0.3,0.00274,0.0978,0.727,127.996
34mvVIVErxBHteXi7mUCfs,Margarita Margaro,"Mikis Theodorakis, Doros Dimosthenous",2016-01-03,18,280796,"bouzouki, classic greek pop, entehno, greek contemporary classical, greek guitar",0.673,0.563,2,-8.942,1,0.0632,0.434,0.00184,0.125,0.786,118.121
2xGcEVJAAJxBLeuhpBJIQ8,Ine Mikri I Zoi,Mariza Rizou,2016-10-12,0,204745,,0.736,0.782,11,-8.609,0,0.0847,0.0814,2.54e-06,0.201,0.954,136.925
1x7cOOG87QSpSVg2chPfYJ,Tha Anevo Na Se Vro,"Rena Morfi, Markos Koumaris",2019-04-16,19,185465,"entehno, greek swing",0.805,0.591,11,-7.188,0,0.0325,0.114,0.00134,0.0468,0.853,96.087
2rktNm8O4WshuYtHlMgBre,Pos Na Tin Pis Tin Agapi (Mi Servirebbe Sapere),Panos Mouzourakis,2013-01-01,20,161893,"entehno, greek swing",0.743,0.789,9,-5.108,0,0.0522,0.477,0,0.31,0.934,112.184
6UGGNOeQEbL1qxOQEkGBkX,Pefteis Se Lathi,Gadjo Dilo,2013-08-07,25,228179,greek swing,0.644,0.507,9,-13.262,1,0.0641,0.691,0.00155,0.102,0.961,124.549
6MM22AtXB7I5gfTErMF0mJ,"Murder Song (5, 4, 3, 2, 1) - Acoustic",AURORA,2016-03-11,48,218666,"art pop, norwegian pop",0.398,0.0887,9,-13.683,0,0.0334,0.902,1.76e-06,0.0873,0.356,74.797
3tQwYiAMQTByFBU3nrPWjA,Other People,LP,2016-06-21,0,245002,"la pop, women's music",0.554,0.68,11,-4.657,1,0.0257,0.0921,0,0.206,0.495,91.089
16kAlBnX5VsW2GRrR1Yjxh,Sour Times,The Civil Wars,2012,20,197413,"acoustic pop, indie folk, neo mellow, new americana, stomp and holler",0.422,0.311,0,-8.65,0,0.0286,0.206,0,0.107,0.0856,88.24
5EZ6r6KreC7POVEjeljXoV,We Don't Know,The Strumbellas,2016-04-22,0,273013,"canadian indie, folk-pop, stomp and holler",0.42,0.659,0,-5.256,1,0.0274,0.0216,0,0.0735,0.244,171.807
7BVwi9cIzSc6tpyxsp47vJ,Mess Is Mine,Vance Joy,2014-09-08,59,223640,"folk-pop, modern rock",0.595,0.723,7,-8.256,1,0.0349,0.047,0.0286,0.0995,0.272,108.043
3nnG7AM9QopHVPEuLX3Khk,Let It Go,James Bay,2015-03-20,69,260532,"neo mellow, pop, uk pop",0.536,0.311,1,-10.396,1,0.0288,0.82,1.65e-05,0.107,0.246,147.486
1g9LXx46u2uv4AT9uBXpGG,DNA,Lia Marie Johnson,2016-10-07,0,217320,teen pop,0.529,0.365,1,-7.554,1,0.03,0.71,0,0.13,0.196,90.223
0bJfgUyjfPJYqRgUxb12Eh,Come Home,OneRepublic,2007-01-01,40,261653,"piano rock, pop",0.521,0.155,0,-12.147,1,0.0286,0.947,9.32e-06,0.103,0.16,75.003
72YVcf9PWvIdLEMIIaL7G3,Heartlines,BROODS,2016-06-24,0,197000,"auckland indie, etherpop, indietronica, metropopolis, nz pop",0.659,0.687,6,-4.061,1,0.0684,0.454,0,0.0633,0.311,90.062
6FOyzhp375u8DapDyQqGTh,Tiger Striped Sky,Roo Panes,2014-10-06,0,241720,"british singer-songwriter, indie anthem-folk, indie folk, stomp and holler",0.473,0.317,2,-10.324,1,0.0318,0.944,0.0124,0.11,0.132,139.899
68bHvjEH1UCixXA7fyHWlg,Enjoy The Silence,Carla Bruni,2017-05-19,0,194480,chanson,0.638,0.272,1,-10.984,1,0.0267,0.802,7.01e-06,0.112,0.252,103.081
6Jz6K1LBGmYqirDbkk2y2K,Slip,Elliot Moss,2015-07-06,0,298906,nyc pop,0.716,0.275,0,-10.013,0,0.0547,0.754,1.85e-05,0.147,0.352,63.513
6c8QH9FMFKj0ZgNeiyOx4v,Over My Head (Cable Car),The Fray,2005-10-07,46,236373,"neo mellow, piano rock, pop, pop rock",0.591,0.699,8,-5.221,1,0.0449,0.0204,0,0.0614,0.733,116.029
6ujCQz4hj1IBSvT7iLs68k,Losing You,Aquilo,2015-12-04,28,205859,"indie anthem-folk, uk pop, vapor soul",0.382,0.446,0,-8.693,0,0.0382,0.63,0,0.0946,0.213,77.399
2v06ZOVTUrUoBNKOCqS22m,Cocoon,Milky Chance,2016-11-11,0,254000,"german pop, modern rock",0.735,0.711,10,-5.922,1,0.0318,0.0778,0.00023,0.0916,0.795,114.041
1HZekm6YGjUvzT6YT3USQb,When We're High,LP,2017-06-09,0,237500,"la pop, women's music",0.754,0.739,4,-5.186,0,0.0383,0.0214,6.56e-06,0.114,0.573,112.996
2CZpRFecG3f49uwCsU535t,Suspicion,LP,2017-06-09,0,200486,"la pop, women's music",0.597,0.677,7,-5.059,0,0.025,0.11,0.000766,0.0946,0.329,107.046
5AvyefDkaRgDajjqbfN8vv,Tyxero Asteri,"K. BHTA, Giannis Palamidas",2022-12-16,42,232000,greek indie,0.211,0.25,7,-12.149,0,0.0299,0.428,2.16e-05,0.137,0.0461,109.635
2esyqYHivukcwSk4ylm7F2,Sleepless,Until June,2007-04-17,29,175453,piano rock,0.455,0.79,9,-4.134,0,0.0313,0.0952,0,0.0887,0.467,101.044
7JffgAznEQ1gTD96cc32DG,Breathless,Dan Wilson,2009-09-22,0,257106,alternative country,0.548,0.649,6,-5.721,0,0.0354,0.386,0,0.965,0.221,98.158
1yi8EOTpKeVK4cj5HS8DRp,From Eden,Hozier,2014-03-09,43,222426,"irish singer-songwriter, modern rock, pop, pov: indie",0.484,0.528,0,-6.951,1,0.0424,0.398,2.57e-05,0.107,0.408,109.361
1G09nJ8bspjgSHkSVRMWGC,Wild Honey,Hugh Laurie,2013-04-29,27,260839,comic,0.471,0.84,2,-5.931,1,0.0426,0.321,8.16e-05,0.216,0.708,145.194
6J6FXmYrMxg93mBxkugUlI,Easy,Son Lux,2013-10-29,0,240760,abstract hip hop,0.602,0.304,2,-9.948,0,0.0736,0.345,0.0238,0.0969,0.156,73.329
1OpO3L2VnUF90tWFWtC7y4,Flowers in the Window,Travis,2001-06-10,0,221666,britpop,0.38,0.738,0,-5.435,1,0.0264,0.0725,0,0.142,0.463,97.957
1GMoS97EgNwJmuSp3IKhEi,Unchain My Heart,Hugh Laurie,2013-04-29,38,221413,comic,0.631,0.662,1,-8.318,1,0.0563,0.424,2.32e-06,0.0878,0.623,116.587
5jmQn7Hi3hvAgelhvkim5R,Damn Your Eyes - 2009 Remaster,Sinéad O'Connor,1990-07-01,0,286253,"lilith, new wave pop, singer-songwriter",0.558,0.33,6,-11.15,0,0.0283,0.245,0.000261,0.0875,0.167,115.293
77GbPikUdvFSQuaXWRf6gk,Kakes Sinithies,Miltos Pashalidis,1998-01-12,43,282586,entehno,0.639,0.323,7,-12.84,1,0.0314,0.431,0,0.335,0.217,136.261
3dv9Bvpp9HikNsEvDCKHhC,Spirits,The Strumbellas,2016-04-22,0,203653,"canadian indie, folk-pop, stomp and holler",0.553,0.729,0,-3.696,1,0.0266,0.181,0,0.109,0.776,80.503
0z0OlgC3D6gHPbWtTLv3Hd,Muddy Waters,LP,2016-12-12,0,228547,"la pop, women's music",0.509,0.484,8,-7.802,0,0.0701,0.394,3.41e-06,0.308,0.249,125.0
1mr3616BzLdhXfJmLmRsO8,Fireflies,Owl City,2009-01-01,0,228346,"indietronica, pop",0.513,0.661,3,-6.8,1,0.0439,0.0274,0,0.118,0.461,180.118
6CAG3rBGPTAinoqgVD7fBJ,The Greatest,Cat Power,2006-01-24,0,202560,"art pop, indie rock, melancholia, singer-songwriter, slowcore",0.508,0.362,0,-9.688,1,0.0262,0.738,0.000998,0.0922,0.328,107.459
1RrRA81uKsuQMGiUOGxAjv,Give Me Something,Jarryd James,2016-07-29,0,191933,"australian alternative pop, australian r&b",0.574,0.68,1,-7.065,1,0.0498,0.18,0,0.0817,0.886,85.987
60mItLdFl6xkYc1sAjlZlf,In This Shirt,The Irrepressibles,2009-01-01,0,334986,baroque pop,0.31,0.484,9,-6.463,1,0.0299,0.709,0.247,0.125,0.038,79.863
64xJ1MMFxxK6osZxJH857T,Waves,Dean Lewis,2016-09-30,0,241292,"australian pop, pop",0.518,0.776,11,-5.791,0,0.0444,0.163,0,0.0884,0.387,156.894
7zAiHY1YvdzGmvSXaLyBy4,Soulmate,Natasha Bedingfield,2007-04-27,43,212000,"dance pop, pop, post-teen pop",0.486,0.589,3,-5.805,0,0.0385,0.462,0,0.109,0.331,170.049
4jvmxinTWdqVzFsgDpH5u0,River,Bishop Briggs,2017-04-14,0,214280,modern alternative rock,0.728,0.483,2,-6.726,0,0.0473,0.265,1.48e-06,0.0886,0.575,62.48
53dn4wakIZ7FwlYD18qP9b,"Better Love - From ""The Legend Of Tarzan"" Original Motion Picture Soundtrack / Single Version",Hozier,2016-06-17,0,193226,"irish singer-songwriter, modern rock, pop, pov: indie",0.434,0.804,9,-3.343,0,0.0552,0.0231,6e-06,0.0661,0.427,126.601
6ybViy2qrO9sIi41EgRJgx,Don't Know Why,Norah Jones,2002-02-26,1,186146,"contemporary vocal jazz, jazz pop, neo mellow, vocal jazz",0.732,0.198,5,-11.775,1,0.028,0.883,1.1e-05,0.0659,0.618,88.174
42tbC69j1dhuo4QFFB92aJ,Gospel Truth,Joseph J. Jones,2017-04-28,0,212990,uk pop,0.378,0.485,1,-7.674,0,0.0431,0.0393,1.29e-06,0.134,0.117,120.046
2hKnObxZudAuyXoJ8vh17g,Stay Like This,James Morrison,2015-10-23,0,219413,neo mellow,0.461,0.718,4,-5.609,1,0.0407,0.0142,0,0.301,0.476,173.961
1WOxmQAMnyvTdTuzZhuTBo,Need The Sun To Break,James Bay,2015-03-20,52,224813,"neo mellow, pop, uk pop",0.537,0.485,2,-8.131,1,0.0332,0.102,3.83e-06,0.319,0.293,152.005
